stableBindProbability,chemokineExpressionThreshold,initialChemokineExpressionValue,maxChemokineExpressionValue,maxProbabilityOfAdhesion,adhesionFactorExpressionSlope,Dummy,Velocity,Displacement
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.2945771165157,39.0059362202686
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.20633646967072,44.5293130805853
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.10530454182402,35.8997610177468
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,3.97894188157999,43.6644512154878
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.0172267071306,45.3277547423093
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,3.87857188864074,47.7442432423977
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4,45.7191754898529
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.05793455135745,46.1394117797799
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.2871613809307,43.2853005320983
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,3.85395719370964,36.5807973314215
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,3.86405423405549,40.724618582248
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,3.95951067520982,41.8489119789841
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.0065060475192,43.7335397131461
78.3550801235609,0.838298189731744,0.495676293974886,0.0768034200058319,0.364857077797731,2.5007118187397,3.07298156026607,4.06289885941154,43.5859979308524
