stableBindProbability_MedianVelocity,stableBindProbability_MedianDisplacement,chemokineExpressionThreshold_MedianVelocity,chemokineExpressionThreshold_MedianDisplacement,initialChemokineExpressionValue_MedianVelocity,initialChemokineExpressionValue_MedianDisplacement,maxChemokineExpressionValue_MedianVelocity,maxChemokineExpressionValue_MedianDisplacement,maxProbabilityOfAdhesion_MedianVelocity,maxProbabilityOfAdhesion_MedianDisplacement,adhesionFactorExpressionSlope_MedianVelocity,adhesionFactorExpressionSlope_MedianDisplacement
5.15610424806217,49.8225741184541,3.54332329053705,38.2756062532967,4.60665249137049,75.2870004115352,3.94515473157092,37.888901054108,5.02351293662077,47.2396625403119,1.75693298229693,37.2635411991998
5.19999999999999,58.7922845745796,3.2507434651438,37.4357411862132,4.5859798211626,71.335844093757,3.82783413819179,37.3849507357207,4.0446695216233,43.1806314476743,1.48644857867775,35.5089699825384
4.99182264440245,49.2112678684909,3.07255477821007,36.8929164271081,4.5946026724733,68.3655122639968,3.67995827546398,37.5340924005506,2.87307822825733,38.7964110335853,1.19529241719583,32.3134886995925
4.82387453826237,47.0451247629821,2.92543276928803,36.6377622169514,4.66407169135047,66.5866558280024,3.57455951189764,39.3344067547927,1.46346444702731,30.4506903536203,0.964888399836512,30.8419029093486
4.71242149520987,44.4385023973944,2.73207762266354,38.2640173307199,4.73455656773216,64.1905448948938,3.50624744565449,42.361998568326,0.221228888277461,12.9743358207271,0.806479222775236,28.6399818850352
4.50826823998516,40.3359732510845,2.59919245846504,36.8844345255463,4.76719044944234,59.5932334721283,3.89450608037216,53.6295276544917,1.81265213843994,33.1057049806915,2.12807780959797,35.6951585675984
4.43541160051835,43.2055044023513,2.42517612931794,34.2947780024718,4.82745711252399,56.5293558712489,3.23044814093219,39.4677301416142,3.17814981848448,40.3286728310636,0.167548759948099,12.9756720568599
4.39207330043734,44.4772417521209,2.26260378374324,32.913860948731,4.94501800685752,53.7092666671097,3.01157862600716,36.9119119064875,4.2362326767019,44.7853957575147,0,5.84557845260841
4.39852023797234,44.0898354656203,2.16964936517318,32.9289007784958,5.02503838988963,52.9728317140097,2.88281718900106,36.0782698351621,5.07789914745262,46.6376192101694,0.259471259992016,15.568098194662
5.108041145438,41.4651958656397,1.960592543456,31.5863718580707,4.93415191459634,50.2872853120594,2.75723251673629,34.5836899843007,4.08178780225617,44.1130206800727,0.500618797592969,21.2969427812522
4.16115172122062,43.7476009553142,1.73653468036424,30.5942677104677,4.82917216141121,48.7645128715702,2.56297711653836,34.23601605938,2.92636670928469,39.6105085547399,0.708407182333169,24.8736311574092
3.92663458134602,42.8820445382392,1.58123085442632,30.4973273793637,4.72022651110822,46.2843057256815,2.34786337520875,33.948251167098,1.61457764223562,31.4140162104172,0.927004775632912,27.4565267339516
3.72464147069323,41.5278517614985,1.44626202620643,31.7336654106882,4.61717463932865,44.8344866648818,2.14048256685828,33.3914518159276,0,0,1.18427524871865,28.9532526031834
3.50051755850705,37.2987392107208,1.24026848441309,29.4411446652566,4.47923934612431,42.4602136202245,1.98078926582524,33.6657520242583,1.5722201718173,31.6196041687034,2.24429003658173,34.7930358461329
3.42367487188123,39.0605460595639,1.02305326887521,26.1503626729369,4.37333947273084,40.6972049870276,1.81122782635716,30.8815522049639,2.90649919767704,39.0399838874693,1.48638063714295,30.7154005586907
3.33607477677428,40.1000463803225,0.802614023723368,23.0492113675584,4.2075577254697,39.066090882828,1.67369887603893,29.3118628347711,4.04456060514336,42.4723897835009,1.59944859768915,30.8650668038137
3.28608582936466,40.6778540807468,0.61956086283142,19.3639602896618,4.13015741087439,39.2748698210958,1.46020138825273,27.8901375549156,4.99895279577055,45.5508222219121,1.77021116151557,31.4932547025457
4,41.0422020647714,0.405716771963985,16.138786322882,4.01434561942873,39.7985267210228,1.2621382489088,26.7134671727555,4.16386642428395,41.5076789975107,1.94957896458691,31.8562512274797
3.0907316587601,40.114333062692,0.187849794473549,11.8012131763895,3.89668753288593,39.2072465467059,1.06890491211509,25.0431542687983,2.97565035987714,36.2385193068969,2.08840115140146,32.9925705026275
2.68093825625273,38.0938347354914,0,0,3.76196895081091,38.7439878106651,0.879719820393842,24.0891672608399,1.61397188750271,28.0021046587226,2.32025221413682,33.7206901226435
2.41609671011414,35.5979176721459,0.280710843741252,17.9402342711744,3.60253623038516,38.6666651615637,0.783761852026959,25.3987867217777,0.165725782674682,10.4597597305478,2.46726993907418,34.2919008796984
2.18827492958818,31.9601884300244,0.567383782217721,25.0153718553667,3.50093636218575,38.1328228114052,2.20664350738732,53.267205943056,1.34596201361482,27.8671961815216,2.72808298102474,35.4754082489745
2.040536164247,32.3805135609757,0.785161495927867,26.0407030003872,3.3737612392929,37.370677000616,0.25853878680564,17.0112263581551,2.7363402670121,37.0910194980463,2.75648020174904,34.9519946971038
1.92632264927474,32.7073213807397,1.03671517949149,27.2518121389363,3.19400855587202,37.3219851857859,0,0,3.92005671260348,43.0187860546813,2.91723460645467,34.7579607847658
1.83278474634465,33.0563915635203,1.25258704911124,26.5260570894532,3.04786932259805,36.500650118133,0.182522339926747,11.3674805794679,4.87822581480361,47.2292034186359,3.04119577284262,34.1731292554564
2.13852677950053,31.7839909532014,1.56042081956671,28.7174778287615,2.88413311115529,35.9967604274047,0.43266658735239,16.7993876865153,4.34814466896361,47.0610077035525,3.19837394188169,35.2042358286702
1.57144296171471,29.3317662003049,2.10409946395791,37.9102641431979,2.77691458414604,34.9703439501391,0.683896587643554,21.5783433481311,3.29459287806873,43.7056041185327,3.36840052054767,37.0906352072106
1.21252690778297,27.5296442918721,2.97680187408241,49.0312305606499,2.62198774324271,34.311980109358,0.961508878455259,26.8854199557763,2.07615011352616,37.3213712498633,3.54664816177816,38.0829584516757
0.947446124352784,24.0388787440111,3.98897124662127,56.728404507381,2.4533553612649,33.592339105703,1.6529342332138,39.7322718627765,0.419128887924805,21.3845013607274,3.70778436571033,39.443547435987
0.720397536428888,19.852994912734,5.19999999999999,58.6544313940315,2.29567854481354,32.7989966732205,3.60147126146089,70.5613863656122,1.43634555267734,35.7286971540154,3.89298491917589,40.595070011708
0.533294435083159,17.5982125269311,4.32629826338389,58.490769463829,2.13667499106073,32.5667735239769,2.79864015351586,51.7607201851204,2.85204637396192,43.8740651076553,4,41.231788590894
0.348322175554579,15.7773649763432,3.6732524248266,52.7382198767057,1.96103216241729,31.6565990783294,2.55025147767013,41.4690351886999,3.91558137550596,50.0581980215042,4.11594689558643,42.2659287513961
0.141235592250743,10.7812432876941,3.26719118725691,44.191864290346,1.85598155444825,31.4941888334232,3.21334099386819,39.9763933532817,4.80451647696684,55.8461612280978,4.2322146386215,42.5500346205281
0.0116666666666666,6.17038601207718,3.22303204960286,42.5441944219498,1.61609549395964,29.4227489938924,5.19999999999999,59.252835045545,4.5398319913381,55.9756516119436,4.4,43.7555505317013
0.428205488097243,24.757734167638,3.61511031890837,52.1878556928659,1.39028253004257,27.1576172774242,3.8898882410876,39.8393235958094,3.68652405527079,52.1714169435146,4.53542681337943,44.5297218385516
0.937928511208506,37.416100261404,3.96739538197141,61.9398763920749,1.21298110624064,25.63079053261,3.43827466122872,46.372244878045,2.64217107431593,47.2873345813336,4.64061348672625,45.5885942857344
0.873430248319211,32.4644030866422,4.3568804994425,71.2984391806946,0.997770739156904,23.8946166353411,3.80162521832229,59.2111453007088,1.05770527996649,37.2739173459037,4.77702576405406,46.1925473751182
1.02572705675679,33.2673361835564,4.44123984628932,77.7391149975519,0.825990319983376,22.1440383044677,4.22784546155849,73.3709687682524,1.88467379546184,46.2363393399833,4.86839372099914,45.5106774718098
1.42553136658488,39.5759010184306,4.44130202809871,73.8964826269141,0.613852095238915,19.5265558326866,3.90427793427115,63.8470841390203,3.35678623405026,56.2376938400963,5.03467938542166,46.3525253084848
2.29807634360266,50.6049262986191,4.4079948305143,70.4802280353032,0.409944795401991,17.0858017605554,3.5569575779971,51.6310936399921,4.21184553029233,65.1274236989826,5.15244283167353,46.6065527687678
2.66518358328976,54.1535657061971,4.46433342348601,65.1488380251049,0.181126865763199,11.0795702427481,3.48279104766657,46.5217512589549,4.79322928340639,60.1430931256226,5.05361435414693,46.2164502948128
2.96633152949505,54.883686153791,4.07553278508152,50.5246881085347,0.228744778350841,13.2271551332317,3.49091781418429,43.290492133937,4.68840668004649,54.122077056479,4.94862722822493,44.9145023111524
3.25066359633213,55.2844791814756,4.39170091349432,61.1712472358088,1.33086870767459,25.602887564438,3.64458600481712,45.6225012015933,3.750778059204,45.9271330386912,4.8350410547267,45.4142800705385
2.84434602836507,50.9700129511308,4.55299582012023,71.1810757460134,2.81591785253427,35.366306561444,3.81243503082892,49.5202276960534,2.50446735166988,36.5657751165542,4.76227652198749,43.9867687328203
2.8247337293468,50.3835935075815,4.66283545342728,74.6876904896222,2.97644106473213,37.9676926354036,4.16598748252655,61.6306202807897,0.926797406149303,23.4871661632977,4.70462824887194,43.9955770809598
2.61825262060013,44.1225945016101,4.71751520899982,75.0027457672321,3.19044058717559,38.4840045755989,4.55760109776383,82.2886598900214,0.984253794000581,24.7860365614055,4.53227933291875,46.639041319749
2.57725519115497,40.4358754622638,4.66310805555002,65.0662574796345,3.5488725749469,42.0214682343845,4.46660622703817,71.0241033653147,2.66188031249355,37.2939238145705,4.43204019171971,49.7763522793338
3.02677579138559,47.8818309689858,4.66481901531005,56.7555419780259,5.19999999999999,58.8824993695231,4.34927050669995,59.9702176682027,4,43.1636542506654,4.38729783642576,54.4119681402066
3.34344425281097,51.2847707672546,4.75176269932453,48.5422384900708,4.61898308265091,48.8195317687139,4.30439490698676,51.5490301363144,4.9441013503439,45.3876102225011,4.4,61.7611573541746
3.64397546379338,53.0727409308474,4.91515613285315,44.3327155644776,3.53740695124107,49.3947381643886,4.37380942741144,46.5137229320117,5.08436399499874,45.5893178934944,4.48052888651226,68.8425585411194
4.19723609505155,55.2860832893149,4.95725680490875,48.3631268211367,3.27286789332635,52.2042207956647,4.47192330066637,46.9912013845146,4.65942450971415,42.9629802331238,4.38326118957475,65.68403334778
3.68027846869542,51.3038658876225,5.0270743311848,53.5130344524722,3.35588759999791,55.6900927771548,4.62843361552349,50.8097995519221,5.11304784248806,41.3153802318727,4.3167169901585,63.7991780827515
3.62803860166293,48.729199898598,5.00111398663141,56.4033895939542,3.35691431237368,55.3596937140549,4.72776501329871,56.7959086460343,5.1756448669391,40.8056624946283,4.27358076853679,61.5559762226589
3.59917004325409,44.5459576716271,4.84459512494717,57.6866494794912,3.61373562812678,60.1142645134769,4.8191177345318,70.4371701942752,3.74828321472364,38.7281894032489,4.22566531995163,59.811688409652
3.64414710681907,40.7785994690957,4.76076927677154,51.6783929439791,3.73840945915139,62.1132698622931,4.90210975789702,67.6686564613593,3.40978477918585,41.017921686246,4.33934625118819,59.6069287447758
3.91452782801579,47.0168053762096,4.67185542498431,45.5130328865531,3.89259977681567,65.4089870198125,4.95303801796021,55.8415756345098,4.13681624318061,43.8996556626657,4.28611914869771,57.1894159893188
4.09682016912832,50.300020971111,4.57937036523147,42.2734496164969,3.9644443463698,66.3428783897709,5.04565539649485,48.1456151281714,4.78839182251182,46.3587339998007,4.58518374086702,56.3725754680195
4.37643897861006,51.9189195600961,4.62420602856876,42.0496650662269,4.17623197708577,73.5952128325576,4.99161533858716,45.7594396571742,4.97964321284083,46.3521391144878,5.19999999999999,58.6559687469042
4.97578646961384,52.329584587235,4.34652122436622,41.1697554397224,4.20259743524355,72.7613319781535,4.83936124923316,43.9970854632279,4.10175466433487,44.2369500491289,4.15480262999333,53.6073335049455
4.52114489312794,53.3454370677433,4.16632412965057,41.0330689130306,4.38480223477088,78.8007054499727,4.72619044378395,45.1341688939805,2.94862668678085,40.1501301112015,3.55005934176152,49.4869237323177
4.52722027635036,51.2479248644088,4,41.0062254546627,4.40874226719713,84.5002122981285,4.56896445028513,48.5316050170264,1.46722968194817,32.2089381169272,3.1964255358958,47.4027945304049
4.60405167697412,48.6448129418006,3.8180817291862,39.8586743409043,4.51066519144781,84.4350091535267,4.4872700349021,54.4194438657969,0.609694407706104,21.8045542616535,3.02793191837155,46.9191929053869
4.6623192987663,42.5436387977248,3.7103507393724,37.9853018592619,4.5504387969944,84.111951742886,4.41030165659322,57.8287185218842,2.1872476804432,35.920602178011,3.50000265034383,50.4737854874208
4.82917994097584,47.8002111949893,3.6,38.136765987576,4.53796064577794,81.1924557806199,4.22214632138422,43.7403164636521,3.40842120208123,41.2012252430736,2.4790203673107,44.6569893261763
