stableBindProbability,chemokineExpressionThreshold,initialChemokineExpressionValue,maxChemokineExpressionValue,maxProbabilityOfAdhesion,adhesionFactorExpressionSlope,Velocity,Displacement
50,0.2,0.2,0.04,0.6,1,4.06258662390107,68.3829218548815
50,0.2,0.2,0.04,0.6,1,4.52121409231601,20.3453443206735
50,0.2,0.2,0.04,0.6,1,5.09940966885173,63.9881995108803
50,0.2,0.2,0.04,0.6,1,5.80046923524128,46.9015245159085
50,0.2,0.2,0.04,0.6,1,4.85238196929696,186.136975949609
50,0.2,0.2,0.04,0.6,1,4.8833724788418,42.9710401347963
50,0.2,0.2,0.04,0.6,1,4.39317399006581,65.0363166370798
50,0.2,0.2,0.04,0.6,1,4.95475210378145,53.1937119663217
50,0.2,0.2,0.04,0.6,1,4.86156624744679,27.7273461703468
50,0.2,0.2,0.04,0.6,1,4.27729249083436,113.746073337357
50,0.2,0.2,0.04,0.6,1,4.24789796598879,45.8467652721276
50,0.2,0.2,0.04,0.6,1,3.78116464668108,47.7283790335093
50,0.2,0.2,0.04,0.6,1,5.06738868935124,45.3980420717153
50,0.2,0.2,0.04,0.6,1,4.93899442171836,20.0595471835253
50,0.2,0.2,0.04,0.6,1,5.15448843107984,38.0969374177285
50,0.2,0.2,0.04,0.6,1,3.88208179906807,44.9423184794547
50,0.2,0.2,0.04,0.6,1,3.37914959042209,57.4362661123497
50,0.2,0.2,0.04,0.6,1,3.96348253023701,34.0551212276467
50,0.2,0.2,0.04,0.6,1,4.30520190382998,25.2341301475415
50,0.2,0.2,0.04,0.6,1,5.29924872320343,43.735644759245
50,0.2,0.2,0.04,0.6,1,6.80283155363344,70.0236598726002
50,0.2,0.2,0.04,0.6,1,5.10515664304657,52.2354310860697
50,0.2,0.2,0.04,0.6,1,3.82078398766514,48.833438949844
50,0.2,0.2,0.04,0.6,1,3.71183212518103,37.723311491649
50,0.2,0.2,0.04,0.6,1,5.12115331094808,38.7078818939529
50,0.2,0.2,0.04,0.6,1,5.884661890239,65.5733440971764
50,0.2,0.2,0.04,0.6,1,4.38665581239011,37.7605565013574
50,0.2,0.2,0.04,0.6,1,3.7025846074654,42.680443019458
50,0.2,0.2,0.04,0.6,1,6.00140307247756,32.1091030537267
50,0.2,0.2,0.04,0.6,1,4.11880747662338,40.7145924404234
50,0.2,0.2,0.04,0.6,1,5.13910668714745,45.3918853995199
50,0.2,0.2,0.04,0.6,1,4.7814129866271,40.512640331122
50,0.2,0.2,0.04,0.6,1,4.84734837111132,56.0537271575037
50,0.2,0.2,0.04,0.6,1,6.00071317111907,87.4894118897769
50,0.2,0.2,0.04,0.6,1,4.30627526149049,147.835665955627
50,0.2,0.2,0.04,0.6,1,3.62518977259666,27.4234264603892
50,0.2,0.2,0.04,0.6,1,5.31907745345091,54.6097759546196
50,0.2,0.2,0.04,0.6,1,4.04248642556063,24.3407985373387
50,0.2,0.2,0.04,0.6,1,4.40419530263558,62.4558571540327
50,0.2,0.2,0.04,0.6,1,3.39101002703616,30.6466320252101
50,0.2,0.2,0.04,0.6,1,5.37234242051511,13.4701601862535
50,0.2,0.2,0.04,0.6,1,5.62710207381375,42.4697909699762
50,0.2,0.2,0.04,0.6,1,5.00316402717486,56.4315085910568
50,0.2,0.2,0.04,0.6,1,3.79920976474076,69.2055455520851
50,0.2,0.2,0.04,0.6,1,6.36194917190249,40.8019614752189
50,0.2,0.2,0.04,0.6,1,5.22910564928509,24.2071106978725
50,0.2,0.2,0.04,0.6,1,2.40851700788116,66.7097218758106
50,0.2,0.2,0.04,0.6,1,3.66008250560211,16.8978289545283
50,0.2,0.2,0.04,0.6,1,3.8943669289302,31.4480469530527
50,0.2,0.2,0.04,0.6,1,5.21017546739499,57.84833428309
50,0.2,0.2,0.04,0.6,1,2.97904029533234,31.9090823372746
50,0.2,0.2,0.04,0.6,1,4.43625397539052,53.6398476841633
50,0.2,0.2,0.04,0.6,1,5.18119245715916,38.9257717702349
50,0.2,0.2,0.04,0.6,1,3.94865584088434,30.5908094530093
50,0.2,0.2,0.04,0.6,1,7.20979981709356,60.6913293070143
50,0.2,0.2,0.04,0.6,1,5.37816986908307,46.0721837662069
50,0.2,0.2,0.04,0.6,1,3.67138429282202,23.3824475402824
50,0.2,0.2,0.04,0.6,1,4.81489115148174,84.1944576744977
50,0.2,0.2,0.04,0.6,1,5.53208954606875,39.0877103213438
50,0.2,0.2,0.04,0.6,1,4.83950498492988,53.984396471687
50,0.2,0.2,0.04,0.6,1,6.00732049921608,27.2577932735102
50,0.2,0.2,0.04,0.6,1,4.75400434288122,40.064440320208
50,0.2,0.2,0.04,0.6,1,4.13405419794794,27.8939341843119
50,0.2,0.2,0.04,0.6,1,5.13385045289157,95.2939921820685
50,0.2,0.2,0.04,0.6,1,3.30088497512334,31.9588572832524
50,0.2,0.2,0.04,0.6,1,6.40592553061845,88.2928203928689
50,0.2,0.2,0.04,0.6,1,4.95407488027469,42.3162250414297
50,0.2,0.2,0.04,0.6,1,3.20225010373602,65.336602493855
50,0.2,0.2,0.04,0.6,1,6.2280339070655,26.528281069761
50,0.2,0.2,0.04,0.6,1,3.97964306196784,39.5531599658863
50,0.2,0.2,0.04,0.6,1,4.92274371068232,36.1503289824685
50,0.2,0.2,0.04,0.6,1,4.66371233740455,67.0884092598773
50,0.2,0.2,0.04,0.6,1,4.44187524764713,20.7623803336228
50,0.2,0.2,0.04,0.6,1,3.51739037915449,20.2938320092275
50,0.2,0.2,0.04,0.6,1,5.70827635933844,121.55482125877
50,0.2,0.2,0.04,0.6,1,5.02311649612906,34.3688458034436
50,0.2,0.2,0.04,0.6,1,3.89363079556346,90.3377369197819
50,0.2,0.2,0.04,0.6,1,4.74744096787023,27.5550202958889
50,0.2,0.2,0.04,0.6,1,3.36990907211717,56.3735096836112
50,0.2,0.2,0.04,0.6,1,4.85104286283684,58.0148511730342
50,0.2,0.2,0.04,0.6,1,5.65786250614695,72.6812618585112
50,0.2,0.2,0.04,0.6,1,4.20838825746536,28.7497659866895
50,0.2,0.2,0.04,0.6,1,2.39273413322485,18.9184502396653
50,0.2,0.2,0.04,0.6,1,3.64539482722235,21.336492952505
50,0.2,0.2,0.04,0.6,1,4.09167921914223,30.3511969391622
50,0.2,0.2,0.04,0.6,1,3.16308905695726,30.6280898904452
50,0.2,0.2,0.04,0.6,1,3.20011495188375,35.1459814368057
50,0.2,0.2,0.04,0.6,1,5.00825916393444,78.9017385687506
50,0.2,0.2,0.04,0.6,1,3.70116143016201,36.574383232717
50,0.2,0.2,0.04,0.6,1,4.31439616884644,52.8892036988348
50,0.2,0.2,0.04,0.6,1,4.40747361910766,60.5987722969762
50,0.2,0.2,0.04,0.6,1,5.27043227650159,51.417805618467
50,0.2,0.2,0.04,0.6,1,2.53413065086917,38.1645858906117
50,0.2,0.2,0.04,0.6,1,5.32344882320696,112.823605048239
50,0.2,0.2,0.04,0.6,1,4.33693257447093,55.4593587342555
50,0.2,0.2,0.04,0.6,1,4.42017874360377,23.2315290529037
50,0.2,0.2,0.04,0.6,1,3.85476225359993,36.5173227794878
50,0.2,0.2,0.04,0.6,1,4.67594826019691,47.38100917016
50,0.2,0.2,0.04,0.6,1,5.98881910800454,106.667611670416
50,0.2,0.2,0.04,0.6,1,4.71380103344626,133.854529571046
50,0.2,0.2,0.04,0.6,1,6.6699214015077,23.8778070902629
50,0.2,0.2,0.04,0.6,1,5.21352396088026,40.0364019320991
50,0.2,0.2,0.04,0.6,1,4.77171670735694,85.3837815855678
50,0.2,0.2,0.04,0.6,1,3.96899347414694,28.2142030826938
50,0.2,0.2,0.04,0.6,1,5.1567307143352,59.9143511064439
50,0.2,0.2,0.04,0.6,1,4.80513379306526,79.796145993458
50,0.2,0.2,0.04,0.6,1,3.54928063351304,51.9008127953465
50,0.2,0.2,0.04,0.6,1,4.38580640962949,58.3197034942903
50,0.2,0.2,0.04,0.6,1,4.59550762540224,26.9912367073025
50,0.2,0.2,0.04,0.6,1,4.16060201930742,69.4924725939359
50,0.2,0.2,0.04,0.6,1,3.34620469316086,40.2353393693462
50,0.2,0.2,0.04,0.6,1,4.92664710467075,48.3526836073593
50,0.2,0.2,0.04,0.6,1,3.6847869043605,41.9969687577346
50,0.2,0.2,0.04,0.6,1,4.20279114852309,44.8504454491966
50,0.2,0.2,0.04,0.6,1,4.37693594232583,44.2252047095347
50,0.2,0.2,0.04,0.6,1,6.68810239000137,34.1829903925721
50,0.2,0.2,0.04,0.6,1,3.5814640306354,70.5618645658884
50,0.2,0.2,0.04,0.6,1,3.98978341870079,24.4258197285005
50,0.2,0.2,0.04,0.6,1,5.45012666213919,51.3909256792975
50,0.2,0.2,0.04,0.6,1,5.86551361100058,126.488435085937
50,0.2,0.2,0.04,0.6,1,4.80527006127213,61.8700162050774
50,0.2,0.2,0.04,0.6,1,4.03788860900078,35.0349626649335
50,0.2,0.2,0.04,0.6,1,4.36020408196291,36.9288589659082
50,0.2,0.2,0.04,0.6,1,4.87526560790855,48.2226972873192
50,0.2,0.2,0.04,0.6,1,4.44891133090783,34.9911927331202
50,0.2,0.2,0.04,0.6,1,3.94436240486529,39.4918344122871
50,0.2,0.2,0.04,0.6,1,5.78425980038628,71.8036045177512
50,0.2,0.2,0.04,0.6,1,4.94084540807352,28.0183334536688
50,0.2,0.2,0.04,0.6,1,7.2421931957076,65.0192366860026
50,0.2,0.2,0.04,0.6,1,5.84954236393264,99.0364048214453
50,0.2,0.2,0.04,0.6,1,5.03099259539008,48.1997091316814
50,0.2,0.2,0.04,0.6,1,5.80636721371115,106.260831013213
50,0.2,0.2,0.04,0.6,1,4.5648369087279,44.0174551432003
50,0.2,0.2,0.04,0.6,1,3.12429203369366,36.6006152312828
50,0.2,0.2,0.04,0.6,1,4.23506301061242,59.0346983257657
50,0.2,0.2,0.04,0.6,1,5.19231612537901,41.8596207752326
50,0.2,0.2,0.04,0.6,1,5.99513138846796,62.8337427849349
50,0.2,0.2,0.04,0.6,1,4.6103954703227,35.6259291176779
50,0.2,0.2,0.04,0.6,1,4.59876455112045,26.5658420516732
50,0.2,0.2,0.04,0.6,1,3.58194417679097,42.9358015684136
50,0.2,0.2,0.04,0.6,1,4.50853033733829,25.6195995089551
50,0.2,0.2,0.04,0.6,1,5.00297173981623,48.6967566495569
50,0.2,0.2,0.04,0.6,1,3.83739842465447,34.0969606775503
50,0.2,0.2,0.04,0.6,1,5.10051540756236,75.6237209221817
50,0.2,0.2,0.04,0.6,1,3.66327621116654,34.8440360686792
50,0.2,0.2,0.04,0.6,1,2.87520634401109,47.3376978006051
50,0.2,0.2,0.04,0.6,1,3.86859619460349,41.5036060048404
50,0.2,0.2,0.04,0.6,1,3.66525475499742,46.4773909487799
50,0.2,0.2,0.04,0.6,1,4.17010189834014,44.0668257060078
50,0.2,0.2,0.04,0.6,1,6.72459284605548,33.5875186200387
50,0.2,0.2,0.04,0.6,1,4.17334105313384,42.779218053455
50,0.2,0.2,0.04,0.6,1,6.7171665124302,26.9329272940927
50,0.2,0.2,0.04,0.6,1,4.40512022631801,38.9639946096976
50,0.2,0.2,0.04,0.6,1,4.63508377561495,49.0575804166365
50,0.2,0.2,0.04,0.6,1,4.02430601184082,69.7871114057518
50,0.2,0.2,0.04,0.6,1,5.51835487021976,108.639957530899
50,0.2,0.2,0.04,0.6,1,4.45517139464587,36.485952183133
50,0.2,0.2,0.04,0.6,1,3.80440757097169,40.1855340240649
50,0.2,0.2,0.04,0.6,1,7.22301814297133,136.063400825428
50,0.2,0.2,0.04,0.6,1,3.42646204416162,27.59397210223
50,0.2,0.2,0.04,0.6,1,4.21435322325056,45.5634374682466
50,0.2,0.2,0.04,0.6,1,4.66452102437589,25.8713751998742
50,0.2,0.2,0.04,0.6,1,5.36601207338187,64.6202832909222
50,0.2,0.2,0.04,0.6,1,4.24292111265455,31.7012829699826
50,0.2,0.2,0.04,0.6,1,5.03520836855274,29.0439502127976
50,0.2,0.2,0.04,0.6,1,4.70642276929676,26.8901574868098
50,0.2,0.2,0.04,0.6,1,4.40523601345776,33.6202544021564
50,0.2,0.2,0.04,0.6,1,4.52773010567266,44.5290778453461
50,0.2,0.2,0.04,0.6,1,3.85682594505707,39.5925700756355
50,0.2,0.2,0.04,0.6,1,6.20021215489761,77.4180670108385
50,0.2,0.2,0.04,0.6,1,4.78198759225761,32.5799455423958
50,0.2,0.2,0.04,0.6,1,4.46600992387393,30.9703031499204
50,0.2,0.2,0.04,0.6,1,4.25460681236296,46.2201809656759
50,0.2,0.2,0.04,0.6,1,3.82280151795119,26.9449656655114
50,0.2,0.2,0.04,0.6,1,3.85567094625851,42.6477759207897
50,0.2,0.2,0.04,0.6,1,3.60959246470473,62.4273838087545
50,0.2,0.2,0.04,0.6,1,6.40723892331269,77.6982115416898
50,0.2,0.2,0.04,0.6,1,4.91548726875033,33.7237588758522
50,0.2,0.2,0.04,0.6,1,4.01796090775093,31.5349881852633
50,0.2,0.2,0.04,0.6,1,3.81211493741922,41.3206481452096
50,0.2,0.2,0.04,0.6,1,4.62409543144648,98.0235424328901
50,0.2,0.2,0.04,0.6,1,3.73693071828029,26.6282164820978
50,0.2,0.2,0.04,0.6,1,4.09351341908827,69.9503034502668
50,0.2,0.2,0.04,0.6,1,5.52780268722247,70.5860230197532
50,0.2,0.2,0.04,0.6,1,6.31963875189639,30.6410486923389
50,0.2,0.2,0.04,0.6,1,5.69375546282835,22.6610698470556
50,0.2,0.2,0.04,0.6,1,3.49082688850676,31.062190219575
50,0.2,0.2,0.04,0.6,1,4.56350977558095,50.9990123434703
50,0.2,0.2,0.04,0.6,1,5.09253317997287,45.9352192485847
50,0.2,0.2,0.04,0.6,1,3.52246861539361,48.5120067132021
50,0.2,0.2,0.04,0.6,1,4.38754296872099,32.1213304930819
50,0.2,0.2,0.04,0.6,1,4.39042111245114,41.6421368741603
50,0.2,0.2,0.04,0.6,1,4.93438149892879,42.7992851560076
50,0.2,0.2,0.04,0.6,1,4.07417228594935,113.231584086219
50,0.2,0.2,0.04,0.6,1,4.96766794941667,30.9628716035433
50,0.2,0.2,0.04,0.6,1,2.77173467400749,80.1171393750089
50,0.2,0.2,0.04,0.6,1,7.37035965843733,72.9989290820672
50,0.2,0.2,0.04,0.6,1,2.94896070282565,24.2318366375585
50,0.2,0.2,0.04,0.6,1,5.25239833268693,63.784241696742
50,0.2,0.2,0.04,0.6,1,3.98760217284511,61.7964820386792
50,0.2,0.2,0.04,0.6,1,3.97655862235341,61.3060006819719
50,0.2,0.2,0.04,0.6,1,5.3611759168,50.6644912407564
50,0.2,0.2,0.04,0.6,1,3.98405142658783,23.624870080644
50,0.2,0.2,0.04,0.6,1,5.83565874514206,121.952529818534
50,0.2,0.2,0.04,0.6,1,5.60179957142532,48.100523957673
50,0.2,0.2,0.04,0.6,1,5.41925301771311,54.7329050127282
50,0.2,0.2,0.04,0.6,1,4.48493681033875,27.7588278690715
50,0.2,0.2,0.04,0.6,1,5.60427243967679,61.2103402288018
50,0.2,0.2,0.04,0.6,1,4.84062117130421,53.7532353418362
50,0.2,0.2,0.04,0.6,1,3.09009563704212,30.7120173076686
50,0.2,0.2,0.04,0.6,1,4.01788436859455,45.6900941338201
50,0.2,0.2,0.04,0.6,1,3.14708682728339,31.7424390479311
50,0.2,0.2,0.04,0.6,1,4.65179983772914,69.5350536570264
50,0.2,0.2,0.04,0.6,1,5.15586489096397,38.3958588552396
50,0.2,0.2,0.04,0.6,1,4.71740152798608,39.9796409718579
50,0.2,0.2,0.04,0.6,1,4.17154681333507,33.5815743248552
50,0.2,0.2,0.04,0.6,1,4.38573000102266,39.2225424064755
50,0.2,0.2,0.04,0.6,1,3.79602677376181,89.0352611598278
50,0.2,0.2,0.04,0.6,1,4.27083772958452,59.0341297052801
50,0.2,0.2,0.04,0.6,1,4.62311038406544,50.2042278981834
50,0.2,0.2,0.04,0.6,1,3.76112691062996,30.2863023603385
50,0.2,0.2,0.04,0.6,1,4.82305492449286,52.4972292711011
50,0.2,0.2,0.04,0.6,1,5.72165657524299,57.325007876802
50,0.2,0.2,0.04,0.6,1,4.09657928820954,28.1544469383722
50,0.2,0.2,0.04,0.6,1,5.4763978411107,60.0237690084117
50,0.2,0.2,0.04,0.6,1,4.58922329407083,94.0432891699698
50,0.3,0.2,0.04,0.6,1,5,115.119464541108
50,0.3,0.2,0.04,0.6,1,4.65612109601796,64.5916323113426
50,0.3,0.2,0.04,0.6,1,5.2090263388841,77.4032962282051
50,0.3,0.2,0.04,0.6,1,3.89001420153275,74.6193944124605
50,0.3,0.2,0.04,0.6,1,3.18247767933067,53.7754346959987
50,0.3,0.2,0.04,0.6,1,4.20704598064675,46.1688386324628
50,0.3,0.2,0.04,0.6,1,3.93179611744206,62.6173786469035
50,0.3,0.2,0.04,0.6,1,4.26745041207676,47.0106034288908
50,0.3,0.2,0.04,0.6,1,3.95774896939663,21.8428602709667
50,0.3,0.2,0.04,0.6,1,6.51657799715133,42.7681250290068
50,0.3,0.2,0.04,0.6,1,4.18617119220003,30.8846221458634
50,0.3,0.2,0.04,0.6,1,2.67189111848311,54.8207089521633
50,0.3,0.2,0.04,0.6,1,4.63736382230564,32.5099515729666
50,0.3,0.2,0.04,0.6,1,4.52361732489955,54.079905296441
50,0.3,0.2,0.04,0.6,1,4.33279875641515,57.9416992977119
50,0.3,0.2,0.04,0.6,1,4.57366826869068,37.4880438110536
50,0.3,0.2,0.04,0.6,1,5.20472624442352,75.8670785905835
50,0.3,0.2,0.04,0.6,1,3.76369258317965,43.4113520320467
50,0.3,0.2,0.04,0.6,1,4.06815897349491,160.853402820825
50,0.3,0.2,0.04,0.6,1,5.48621179029983,32.8508990954561
50,0.3,0.2,0.04,0.6,1,4.82310958959352,22.2400500003119
50,0.3,0.2,0.04,0.6,1,5.5242236509871,75.6516523370698
50,0.3,0.2,0.04,0.6,1,5.9232995305181,42.3870035306477
50,0.3,0.2,0.04,0.6,1,4.82764961841038,182.775630682944
50,0.3,0.2,0.04,0.6,1,3.16435417158629,34.7983069437321
50,0.3,0.2,0.04,0.6,1,5.47174811815003,43.2784115815939
50,0.3,0.2,0.04,0.6,1,4.4,100.232256663388
50,0.3,0.2,0.04,0.6,1,4.51904359657788,26.8421863758987
50,0.3,0.2,0.04,0.6,1,5.4,125.649150478032
50,0.3,0.2,0.04,0.6,1,5.68904488992859,28.9859332153597
50,0.3,0.2,0.04,0.6,1,4.10013766451436,46.2800803180954
50,0.3,0.2,0.04,0.6,1,4.28990021469311,89.4927056391705
50,0.3,0.2,0.04,0.6,1,4.38294494629947,22.6057893441495
50,0.3,0.2,0.04,0.6,1,4.01936008659486,38.4845302158505
50,0.3,0.2,0.04,0.6,1,4.08257698477909,44.0834260392245
50,0.3,0.2,0.04,0.6,1,4.12438223254585,24.8312165114537
50,0.3,0.2,0.04,0.6,1,5.62121288308458,42.3368568363972
50,0.3,0.2,0.04,0.6,1,4.40341023807264,73.3440296955033
50,0.3,0.2,0.04,0.6,1,3.7364387698779,27.7816454932511
50,0.3,0.2,0.04,0.6,1,6.03314787859816,75.9175913364691
50,0.3,0.2,0.04,0.6,1,5.11006894555364,47.9390137569691
50,0.3,0.2,0.04,0.6,1,4.00701815261168,39.8499296615624
50,0.3,0.2,0.04,0.6,1,5.11881121795404,119.257696614148
50,0.3,0.2,0.04,0.6,1,5.00064054212168,71.6294699705958
50,0.3,0.2,0.04,0.6,1,4.40339920593245,57.8741821442173
50,0.3,0.2,0.04,0.6,1,3.18522900127609,54.6514896139103
50,0.3,0.2,0.04,0.6,1,3.626082525656,49.8626937730622
50,0.3,0.2,0.04,0.6,1,4.22744003971724,33.7404333454355
50,0.3,0.2,0.04,0.6,1,5.6,96.0940405683133
50,0.3,0.2,0.04,0.6,1,5.07889459205989,94.7524946703206
50,0.3,0.2,0.04,0.6,1,3.64450698168868,87.5486411798111
50,0.3,0.2,0.04,0.6,1,2.44701000237499,24.991329192226
50,0.3,0.2,0.04,0.6,1,4.40229203879623,52.9079328449589
50,0.3,0.2,0.04,0.6,1,5.047542157031,43.6674854380053
50,0.3,0.2,0.04,0.6,1,4.80046870474113,52.7020754028888
50,0.3,0.2,0.04,0.6,1,4.6910605155915,21.60829922828
50,0.3,0.2,0.04,0.6,1,4.86115372868942,81.3247123462259
50,0.3,0.2,0.04,0.6,1,4.86722350457256,50.2062246969913
50,0.3,0.2,0.04,0.6,1,2.86118453215699,25.4998452027935
50,0.3,0.2,0.04,0.6,1,4.09639654791502,54.8221817076147
50,0.3,0.2,0.04,0.6,1,4.96320070401816,109.80025297144
50,0.3,0.2,0.04,0.6,1,3.26454647992344,46.7338117518134
50,0.3,0.2,0.04,0.6,1,3.55436443141523,44.5832550506648
50,0.3,0.2,0.04,0.6,1,4.40388587868948,38.8885228626207
50,0.3,0.2,0.04,0.6,1,5.57181518677977,75.2724098629811
50,0.3,0.2,0.04,0.6,1,3.89627990744945,40.4825799810216
50,0.3,0.2,0.04,0.6,1,4.07675599911502,48.0915161380448
50,0.3,0.2,0.04,0.6,1,3.46352169160359,37.5304536947093
50,0.3,0.2,0.04,0.6,1,4.36220541181207,36.5198341963043
50,0.3,0.2,0.04,0.6,1,4.26648421152617,31.1219175989039
50,0.3,0.2,0.04,0.6,1,4.06871391977517,74.1548382393385
50,0.3,0.2,0.04,0.6,1,4.36932220414092,72.6378240231811
50,0.3,0.2,0.04,0.6,1,4.30135648516646,69.3360732155449
50,0.3,0.2,0.04,0.6,1,6.06403356627964,61.2306139743445
50,0.3,0.2,0.04,0.6,1,5.51632000824775,34.3025520708066
50,0.3,0.2,0.04,0.6,1,4.37764076613527,47.3338837251705
50,0.3,0.2,0.04,0.6,1,4.02369641749666,36.7235326688148
50,0.3,0.2,0.04,0.6,1,3.78249320543505,48.4901803010294
50,0.3,0.2,0.04,0.6,1,4.39255490099621,42.0695219729238
50,0.3,0.2,0.04,0.6,1,3.32711697043861,65.4618242427442
50,0.3,0.2,0.04,0.6,1,5.5466080392773,85.7631109902362
50,0.3,0.2,0.04,0.6,1,4.3347743982604,47.3672379177532
50,0.3,0.2,0.04,0.6,1,4.96639589873805,18.091021634045
50,0.3,0.2,0.04,0.6,1,3.99009223199397,60.5062969640864
50,0.3,0.2,0.04,0.6,1,3.7629033863107,57.7205777159373
50,0.3,0.2,0.04,0.6,1,4.00020655145237,85.8513100161215
50,0.3,0.2,0.04,0.6,1,3.7485736189037,45.6313664185067
50,0.3,0.2,0.04,0.6,1,4.13635934405445,59.0647609063645
50,0.3,0.2,0.04,0.6,1,5.69141053699061,79.51227163419
50,0.3,0.2,0.04,0.6,1,4.56363170208212,57.5695865659684
50,0.3,0.2,0.04,0.6,1,4.3327776014205,62.098644063126
50,0.3,0.2,0.04,0.6,1,4.86430553796752,26.5873195475296
50,0.3,0.2,0.04,0.6,1,3.61162777080924,30.8524212416014
50,0.3,0.2,0.04,0.6,1,4.12469514029046,74.5532409453722
50,0.3,0.2,0.04,0.6,1,4.41205506447863,113.185725617072
50,0.3,0.2,0.04,0.6,1,7.55176721036219,77.7462387537305
50,0.3,0.2,0.04,0.6,1,6.09971604802835,24.4083056101462
50,0.3,0.2,0.04,0.6,1,6.32438045464697,107.772132698517
50,0.3,0.2,0.04,0.6,1,4.82060883803563,72.1126873779561
50,0.3,0.2,0.04,0.6,1,3.62713153248892,31.942862703436
50,0.3,0.2,0.04,0.6,1,3.10737040507297,68.0484049254293
50,0.3,0.2,0.04,0.6,1,5.07589627550791,19.9247035942763
50,0.3,0.2,0.04,0.6,1,5.19999999999999,118.650602010865
50,0.3,0.2,0.04,0.6,1,3.8614290271671,26.299737978219
50,0.3,0.2,0.04,0.6,1,4.63508969491059,65.0832174466972
50,0.3,0.2,0.04,0.6,1,5.17395253589575,72.3204473238638
50,0.3,0.2,0.04,0.6,1,4.58344290670051,18.9855674378591
50,0.3,0.2,0.04,0.6,1,5.6043900341797,82.332441693499
50,0.3,0.2,0.04,0.6,1,3.42296248996327,34.2182884923963
50,0.3,0.2,0.04,0.6,1,3.88079296321019,65.7994778301159
50,0.3,0.2,0.04,0.6,1,3.01003538566804,57.3445606306404
50,0.3,0.2,0.04,0.6,1,3.96322948475358,31.2937511194972
50,0.3,0.2,0.04,0.6,1,4.59639937264361,60.4262417961576
50,0.3,0.2,0.04,0.6,1,3.89987440875596,18.5694764326258
50,0.3,0.2,0.04,0.6,1,4.35839210699117,93.1283849236765
50,0.3,0.2,0.04,0.6,1,2.38165540914017,44.3184809088584
50,0.3,0.2,0.04,0.6,1,4.22358238350862,128.693350669396
50,0.3,0.2,0.04,0.6,1,3.82181073661374,42.6601204771272
50,0.3,0.2,0.04,0.6,1,5.3569740008918,103.640636051166
50,0.3,0.2,0.04,0.6,1,3.85893985844337,62.4503711907592
50,0.3,0.2,0.04,0.6,1,3.381534143577,31.9026878507036
50,0.3,0.2,0.04,0.6,1,4.28073484515867,20.6237087427293
50,0.3,0.2,0.04,0.6,1,2.74932287513673,38.4878627529462
50,0.3,0.2,0.04,0.6,1,4.44034806991728,29.8283771207915
50,0.3,0.2,0.04,0.6,1,4.09084195706207,31.5556940735315
50,0.3,0.2,0.04,0.6,1,5.76286466623503,45.7483095798178
50,0.3,0.2,0.04,0.6,1,3.55328402130605,37.8724058260513
50,0.3,0.2,0.04,0.6,1,5.18911509634404,46.2456830208095
50,0.3,0.2,0.04,0.6,1,5.60105542368462,115.346104183405
50,0.3,0.2,0.04,0.6,1,5.71944356249538,36.1545048009803
50,0.3,0.2,0.04,0.6,1,4.35538987597401,47.3918571412255
50,0.3,0.2,0.04,0.6,1,3.62857501274909,55.64681973086
50,0.3,0.2,0.04,0.6,1,4.14899424024041,93.7922114151075
50,0.3,0.2,0.04,0.6,1,4.00000201869589,35.1739970176871
50,0.3,0.2,0.04,0.6,1,5.6007976672284,34.4661138228436
50,0.3,0.2,0.04,0.6,1,5.77915853773036,48.5455990567641
50,0.3,0.2,0.04,0.6,1,2.87129646922875,15.9527966674787
50,0.3,0.2,0.04,0.6,1,5.28646060002817,75.0727585904042
50,0.3,0.2,0.04,0.6,1,6.40357604299831,103.643086366514
50,0.3,0.2,0.04,0.6,1,4.64838111171399,62.3796620735087
50,0.3,0.2,0.04,0.6,1,5.34903865234802,65.0995045272568
50,0.3,0.2,0.04,0.6,1,5.30000222956702,31.8688738943497
50,0.3,0.2,0.04,0.6,1,4.2529674507715,28.1270877089185
50,0.3,0.2,0.04,0.6,1,5.00878028868364,65.4240481488014
50,0.3,0.2,0.04,0.6,1,4.72830900733593,40.5890203560524
50,0.3,0.2,0.04,0.6,1,5.10592659557573,26.6614249303492
50,0.3,0.2,0.04,0.6,1,4.80848163527722,117.108492212815
50,0.3,0.2,0.04,0.6,1,5.111993467519,46.1627328794743
50,0.3,0.2,0.04,0.6,1,5.50444614029046,39.5217126787415
50,0.3,0.2,0.04,0.6,1,4.19884908910306,80.9216819864794
50,0.3,0.2,0.04,0.6,1,3.45776191548561,30.3321821388783
50,0.3,0.2,0.04,0.6,1,4.80724236255238,25.7564510137532
50,0.3,0.2,0.04,0.6,1,4.14744620326081,47.6361606397729
50,0.3,0.2,0.04,0.6,1,4.16733504367969,42.8838115441317
50,0.3,0.2,0.04,0.6,1,3.02618316579265,38.7793336728276
50,0.3,0.2,0.04,0.6,1,4.29572520769691,57.9231172795813
50,0.3,0.2,0.04,0.6,1,4.1582544085142,29.968672014383
50,0.3,0.2,0.04,0.6,1,6.01071252497339,33.9894014869925
50,0.3,0.2,0.04,0.6,1,4.68931231033162,37.6075044390159
50,0.3,0.2,0.04,0.6,1,6.3056041097683,106.895688334414
50,0.3,0.2,0.04,0.6,1,4.48101048790428,46.4607317534959
50,0.3,0.2,0.04,0.6,1,4.97764693502957,38.4666121412815
