quantity,omega,cool_off_period,shadowed_avoidance_radius,illuminated_avoidance_radius,dummy
3.99513838551939,31.9153649642204,3.62094711060994,0.149418802328694,0.104350875406884,0.592298173170465
6.40486161448063,31.2999803488358,3.31325480291763,0.14480341771331,0.113581644637653,0.618452019324311
12.8048616144807,30.6845957334512,3.00556249522532,0.140188033097925,0.122812413868423,0.644605865478158
19.2048616144806,30.0692111180665,2.69787018753302,0.13557264848254,0.132043183099192,0.670759711632004
25.6048616144806,29.4538265026819,2.39017787984071,0.130957263867156,0.141273952329961,0.69691355778585
23.9951383855194,28.8384418872973,2.0824855721484,0.126341879251771,0.15050472156073,0.723067403939696
17.5951383855194,28.2230572719127,1.77479326445609,0.121726494636387,0.1597354907915,0.749221250093542
11.1951383855194,27.6076726565281,1.46710095676379,0.117111110021002,0.168966260022269,0.775375096247388
4.79513838551937,26.9922880411435,1.15940864907148,0.112495725405617,0.178197029253038,0.801528942401234
5.60486161448061,26.3769034257588,0.85171634137917,0.107880340790233,0.187427798483807,0.827682788555081
12.0048616144806,25.7615188103742,0.544024033686861,0.103264956174848,0.196658567714577,0.853836634708927
18.4048616144806,25.1461341949896,0.236331725994552,0.0986495715594636,0.205889336945346,0.879990480862773
24.8048616144806,24.530749579605,0.0713605816977458,0.094034186944079,0.215120106176115,0.906144327016619
24.7951383855194,23.9153649642204,0.379052889390061,0.0894188023286943,0.224350875406884,0.932298173170465
18.3951383855194,23.2999803488358,0.686745197082367,0.0848034177133097,0.233581644637653,0.958452019324311
11.9951383855194,22.6845957334512,0.994437504774675,0.0801880330979251,0.242812413868423,0.984605865478158
5.59513838551938,22.0692111180665,1.30212981246698,0.0755726484825405,0.252043183099192,0.989240288367996
4.80486161448063,21.4538265026819,1.60982212015929,0.0709572638671559,0.261273952329961,0.96308644221415
11.2048616144806,20.8384418872973,1.9175144278516,0.0663418792517713,0.27050472156073,0.936932596060304
17.6048616144806,20.2230572719127,2.22520673554391,0.0617264946363866,0.2797354907915,0.910778749906458
24.0048616144806,19.6076726565281,2.53289904323621,0.057111110021002,0.288966260022269,0.884624903752612
25.5951383855194,18.9922880411435,2.84059135092852,0.0524957254056174,0.298197029253038,0.858471057598766
19.1951383855194,18.3769034257588,3.14828365862083,0.0478803407902328,0.292572201516193,0.83231721144492
