quantity,omega,cool_off_period,shadowed_avoidance_radius,illuminated_avoidance_radius,dummy
26.8553476339206,30.0870540647839,4.58461431335085,0.0573917772792851,0.0930571231016746,0.674639156309959
27.6553476339206,29.4716694493993,4.27692200565854,0.0204687003562084,0.102287892332444,0.648485310156113
27.5446523660794,28.8562848340147,3.96922969796623,0.0164543765668686,0.111518661563213,0.622331464002267
26.7446523660794,28.2409002186301,3.66153739027392,0.0533774534899456,0.120749430793982,0.596177617848421
25.9446523660794,27.6255156032455,3.35384508258162,0.0903005304130223,0.129980200024751,0.570023771694575
25.1446523660794,27.0101309878608,3.04615277488931,0.127223607336099,0.139210969255521,0.543869925540729
24.3446523660794,26.3947463724762,2.738460467197,0.135853315740824,0.14844173848629,0.517716079386882
23.5446523660794,25.7793617570916,2.43076815950469,0.0989302388177469,0.157672507717059,0.491562233233036
22.7446523660794,25.163977141707,2.12307585181238,0.0620071618946698,0.166903276947828,0.46540838707919
21.9446523660794,24.5485925263224,1.81538354412008,0.025084084971593,0.176134046178598,0.439254540925344
21.1446523660794,23.9332079109378,1.50769123642777,0.0118389919514841,0.185364815409367,0.413100694771498
20.3446523660794,23.3178232955531,1.19999892873546,0.0487620688745609,0.194595584640136,0.386946848617652
19.5446523660794,22.7024386801685,0.892306621043155,0.0856851457976378,0.203826353870905,0.360793002463806
18.7446523660794,22.0870540647839,0.584614313350846,0.122608222720715,0.213057123101675,0.334639156309959
17.9446523660794,21.4716694493993,0.27692200565854,0.140468700356208,0.222287892332444,0.308485310156113
17.1446523660794,20.8562848340147,0.0307703020337674,0.103545623433131,0.231518661563213,0.282331464002267
16.3446523660794,20.2409002186301,0.338462609726076,0.0666225465100545,0.240749430793982,0.256177617848421
15.5446523660794,19.6255156032455,0.646154917418384,0.0296994695869775,0.249980200024752,0.230023771694575
14.7446523660794,19.0101309878608,0.953847225110691,0.00722360733609932,0.259210969255521,0.203869925540729
13.9446523660794,18.3947463724762,1.261539532803,0.0441466842591763,0.26844173848629,0.177716079386883
13.1446523660794,17.7793617570916,1.56923184049531,0.0810697611822532,0.277672507717059,0.151562233233034
12.3446523660794,17.163977141707,1.87692414818761,0.11799283810533,0.286903276947828,0.17459161292081
11.5446523660794,16.5485925263224,2.18461645587992,0.145084084971593,0.296134046178598,0.200745459074656
10.7446523660794,15.9332079109378,2.49230876357223,0.108161008048516,0.294635184590633,0.226899305228502
9.94465236607939,15.3178232955532,2.80000107126454,0.0712379311254391,0.285404415359864,0.253053151382348
9.14465236607939,15.2975613198315,3.10769337895684,0.0343148542023622,0.276173646129095,0.279206997536194
8.34465236607939,15.9129459352161,3.41538568664915,0.00260822272071474,0.266942876898325,0.305360843690041
7.54465236607939,16.5283305506007,3.72307799434146,0.0395312996437917,0.257712107667556,0.331514689843887
6.74465236607939,17.1437151659853,4.03077030203377,0.0764543765668686,0.248481338436787,0.357668535997733
5.94465236607939,17.7590997813699,4.33846260972608,0.113377453489945,0.239250569206018,0.383822382151579
5.14465236607939,18.3744843967545,4.64615491741838,0.149699469586978,0.230019799975249,0.409976228305425
4.34465236607939,18.9898690121392,4.95384722511069,0.112776392663901,0.220789030744479,0.436130074459271
3.54465236607939,19.6052536275238,5.261539532803,0.0758533157408237,0.21155826151371,0.462283920613117
