quantity,omega,cool_off_period,shadowed_avoidance_radius,illuminated_avoidance_radius,dummy
13.1554303556681,25.4477124032206,6.48004350703783,0.136115209061939,0.0239303332710495,0.696648797986026
13.9554303556681,20.5246354801437,6.78773581473013,0.131499824446554,0.0331611025018188,0.722802644139872
14.7554303556681,15.6015585570668,7.09542812242244,0.12688443983117,0.042391871732588,0.748956490293718
15.5554303556681,19.3215183660101,7.40312043011475,0.122269055215785,0.0516226409633572,0.775110336447565
16.3554303556681,24.2445952890871,7.71081273780706,0.117653670600401,0.0608534101941265,0.801264182601411
17.1554303556681,29.167672212164,8.01850504549937,0.113038285985016,0.0700841794248957,0.827418028755257
17.9554303556681,34.0907491352409,8.32619735319167,0.108422901369631,0.0793149486556649,0.853571874909103
18.7554303556681,30.9861739416822,8.63388966088398,0.103807516754247,0.0885457178864342,0.879725721062949
19.5554303556681,26.0630970186052,8.94158196857629,0.0991921321388621,0.0977764871172034,0.905879567216795
20.3554303556681,21.1400200955283,9.2492742762686,0.0945767475234774,0.107007256347973,0.932033413370641
21.1554303556681,16.2169431724514,9.55696658396091,0.0899613629080928,0.116238025578742,0.958187259524488
21.9554303556681,18.7061337506255,9.86465889165322,0.0853459782927082,0.125468794809511,0.984341105678334
22.7554303556681,23.6292106737025,9.82764880065448,0.0807305936773236,0.13469956404028,0.98950504816782
23.5554303556681,28.5522875967794,9.51995649296217,0.076115209061939,0.14393033327105,0.963351202013974
24.3554303556681,33.4753645198563,9.21226418526986,0.0714998244465544,0.153161102501819,0.937197355860128
25.1554303556681,31.6015585570668,8.90457187757756,0.0668844398311698,0.162391871732588,0.911043509706282
25.9554303556681,26.6784816339899,8.59687956988525,0.0622690552157851,0.171622640963357,0.884889663552436
26.7554303556681,21.7554047109129,8.28918726219294,0.0576536706004005,0.180853410194126,0.858735817398589
27.5554303556681,16.832327787836,7.98149495450063,0.0530382859850159,0.190084179424896,0.832581971244743
27.6445696443319,18.0907491352409,7.67380264680833,0.0484229013696313,0.199314948655665,0.806428125090897
26.8445696443319,23.0138260583178,7.36611033911602,0.0438075167542467,0.208545717886434,0.780274278937051
26.0445696443319,27.9369029813948,7.05841803142371,0.0391921321388621,0.217776487117203,0.754120432783205
25.2445696443319,32.8599799044717,6.7507257237314,0.0345767475234774,0.227007256347973,0.727966586629359
24.4445696443319,32.2169431724514,6.4430334160391,0.0299613629080928,0.236238025578742,0.701812740475512
23.6445696443319,27.2938662493745,6.13534110834679,0.0253459782927082,0.245468794809511,0.675658894321666
22.8445696443319,22.3707893262975,5.82764880065448,0.0207305936773236,0.25469956404028,0.64950504816782
22.0445696443319,17.4477124032206,5.51995649296217,0.016115209061939,0.26393033327105,0.623351202013974
21.2445696443319,17.4753645198563,5.21226418526987,0.0114998244465543,0.273161102501819,0.597197355860128
20.4445696443319,22.3984414429332,4.90457187757756,0.00688443983116976,0.282391871732588,0.571043509706282
19.6445696443319,27.3215183660101,4.59687956988525,0.00226905521578516,0.291622640963357,0.544889663552436
18.8445696443319,32.2445952890871,4.28918726219294,0.00234632939959951,0.299146589805874,0.518735817398589
18.0445696443319,32.832327787836,3.98149495450063,0.00696171401498408,0.289915820575104,0.492581971244743
17.2445696443319,27.9092508647591,3.67380264680833,0.0115770986303687,0.280685051344335,0.466428125090897
16.4445696443319,22.9861739416822,3.36611033911602,0.0161924832457533,0.271454282113566,0.440274278937051
15.6445696443319,18.0630970186052,3.05841803142371,0.0208078678611379,0.262223512882797,0.414120432783205
14.8445696443319,16.8599799044717,2.7507257237314,0.0254232524765225,0.252992743652027,0.387966586629359
14.0445696443319,21.7830568275486,2.4430334160391,0.0300386370919072,0.243761974421258,0.361812740475512
13.2445696443319,26.7061337506255,2.13534110834679,0.0346540217072918,0.234531205190489,0.335658894321666
12.4445696443319,31.6292106737024,1.82764880065448,0.0392694063226764,0.22530043595972,0.30950504816782
11.6445696443319,33.4477124032206,1.51995649296217,0.043884790938061,0.21606966672895,0.283351202013974
10.8445696443319,28.5246354801437,1.21226418526987,0.0485001755534456,0.206838897498181,0.257197355860128
10.0445696443319,23.6015585570668,0.904571877577557,0.0531155601688302,0.197608128267412,0.231043509706282
9.24456964433193,18.6784816339899,0.596879569885251,0.0577309447842149,0.188377359036643,0.204889663552436
8.44456964433193,16.2445952890871,0.289187262192943,0.0623463293995995,0.179146589805874,0.178735817398589
7.64456964433193,21.167672212164,0.0185050454993507,0.0669617140149841,0.169915820575104,0.152581971244743
6.84456964433193,26.0907491352409,0.326197353191673,0.0715770986303687,0.160685051344335,0.173571874909103
6.04456964433193,31.0138260583178,0.633889660883979,0.0761924832457533,0.151454282113566,0.199725721062949
5.24456964433193,34.0630970186052,0.941581968576288,0.0808078678611379,0.142223512882797,0.225879567216795
4.44456964433193,29.1400200955283,1.2492742762686,0.0854232524765225,0.132992743652027,0.252033413370641
3.64456964433192,24.2169431724514,1.55696658396091,0.0900386370919072,0.123761974421258,0.278187259524487
2.84456964433193,19.2938662493745,1.86465889165321,0.0946540217072918,0.114531205190489,0.304341105678334
2.04456964433186,15.6292106737024,2.17235119934552,0.0992694063226764,0.10530043595972,0.33049495183218
2.75543035566807,20.5522875967794,2.48004350703783,0.103884790938061,0.0960696667289505,0.356648797986026
3.55543035566807,25.4753645198563,2.78773581473013,0.108500175553446,0.0868388974981812,0.382802644139872
4.35543035566807,30.3984414429332,3.09542812242244,0.11311556016883,0.077608128267412,0.408956490293718
5.15543035566807,34.6784816339899,3.40312043011475,0.117730944784215,0.0683773590366428,0.435110336447564
5.95543035566806,29.7554047109129,3.71081273780706,0.122346329399599,0.0591465898058735,0.461264182601411
6.75543035566807,24.832327787836,4.01850504549937,0.126961714014984,0.0499158205751043,0.487418028755257
7.55543035566807,19.9092508647591,4.32619735319167,0.131577098630369,0.0406850513443351,0.513571874909103
8.35543035566807,15.0138260583178,4.63388966088398,0.136192483245753,0.0314542821135659,0.539725721062949
9.15543035566807,19.9369029813948,4.94158196857629,0.140807867861138,0.0222235128827967,0.565879567216795
9.95543035566807,24.8599799044717,5.2492742762686,0.145423252476523,0.0129927436520274,0.592033413370641
10.7554303556681,29.7830568275486,5.5569665839609,0.149961362908093,0.00376197442125826,0.618187259524487
11.5554303556681,34.7061337506255,5.86465889165321,0.145345978292708,0.00546879480951109,0.644341105678334
12.3554303556681,30.3707893262976,6.17235119934552,0.140730593677324,0.0146995640402803,0.67049495183218
